Task name,Task description,Start time,End time,Duration,Duration in hours,Note,Tag
phi,NA,31/03/2019 12:08 pm,31/03/2019 12:47 pm,00:39:07,0.6520283,NA,phi
theta,NA,31/03/2019 12:47 pm,31/03/2019 1:04 pm,00:16:38,0.2772924,NA,theta
review,NA,31/03/2019 1:06 pm,31/03/2019 1:08 pm,00:02:01,0.0336191,NA,psi
review,NA,31/03/2019 1:22 pm,31/03/2019 1:26 pm,00:04:08,0.0689206,NA,psi
review,NA,31/03/2019 1:50 pm,31/03/2019 1:50 pm,00:00:20,0.0057728,NA,psi
phi,NA,31/03/2019 1:50 pm,31/03/2019 2:11 pm,00:20:51,0.347687,NA,phi
phi,NA,31/03/2019 2:11 pm,31/03/2019 3:07 pm,00:55:43,0.9288853,NA,phi
review,NA,31/03/2019 3:07 pm,31/03/2019 3:18 pm,00:11:08,0.1856033,NA,psi
review,NA,31/03/2019 6:32 pm,31/03/2019 6:38 pm,00:06:15,0.1044122,NA,psi
phi,NA,31/03/2019 6:38 pm,31/03/2019 7:02 pm,00:23:11,0.3865004,NA,phi
theta,NA,31/03/2019 7:02 pm,31/03/2019 7:36 pm,00:34:35,0.5764425,NA,theta
theta,NA,31/03/2019 7:42 pm,31/03/2019 7:51 pm,00:08:38,0.1441454,NA,theta
review,NA,31/03/2019 7:53 pm,31/03/2019 8:02 pm,00:08:35,0.143273,NA,psi
psi,NA,01/04/2019 9:24 am,01/04/2019 9:33 am,00:08:50,0.1474068,NA,psi
psi,NA,01/04/2019 9:33 am,01/04/2019 9:53 am,00:20:20,0.3390537,NA,psi
phi,NA,01/04/2019 12:45 pm,01/04/2019 12:45 pm,00:00:10,0.003031,NA,phi
review,NA,01/04/2019 12:45 pm,01/04/2019 12:47 pm,00:01:53,0.0315656,NA,psi
phi,NA,01/04/2019 12:47 pm,01/04/2019 12:53 pm,00:06:31,0.1088276,NA,phi
theta,NA,01/04/2019 12:53 pm,01/04/2019 1:00 pm,00:07:00,0.116777,NA,theta
psi,NA,01/04/2019 1:23 pm,01/04/2019 1:28 pm,00:04:48,0.0800265,NA,psi
review,NA,01/04/2019 1:28 pm,01/04/2019 1:31 pm,00:03:27,0.0575454,NA,psi
review,NA,01/04/2019 1:34 pm,01/04/2019 1:38 pm,00:03:14,0.0541177,NA,psi
phi,NA,01/04/2019 1:38 pm,01/04/2019 1:44 pm,00:06:40,0.1113247,NA,phi
theta,NA,01/04/2019 1:44 pm,01/04/2019 1:46 pm,00:01:52,0.0312943,NA,theta
review,NA,01/04/2019 1:46 pm,01/04/2019 1:48 pm,00:01:37,0.0270547,NA,psi
phi,NA,01/04/2019 1:48 pm,01/04/2019 1:52 pm,00:04:02,0.0672611,NA,phi
theta,NA,01/04/2019 1:52 pm,01/04/2019 1:53 pm,00:01:45,0.0292722,NA,theta
theta,NA,01/04/2019 2:52 pm,01/04/2019 2:53 pm,00:01:17,0.0214747,NA,theta
review,NA,01/04/2019 2:55 pm,01/04/2019 2:56 pm,00:01:10,0.0195751,NA,psi
phi,NA,01/04/2019 2:56 pm,01/04/2019 3:43 pm,00:46:16,0.7713872,NA,phi
theta,NA,01/04/2019 3:43 pm,01/04/2019 3:54 pm,00:11:10,0.1862088,NA,theta
review,NA,01/04/2019 3:54 pm,01/04/2019 3:56 pm,00:02:17,0.0382804,NA,psi
housework  errands,NA,01/04/2019 4:06 pm,01/04/2019 4:15 pm,00:08:43,0.145326,NA,wellness
review,NA,01/04/2019 4:19 pm,01/04/2019 4:25 pm,00:06:33,0.109185,NA,psi
theta,NA,01/04/2019 4:25 pm,01/04/2019 4:29 pm,00:03:39,0.0609742,NA,theta
review,NA,01/04/2019 4:29 pm,01/04/2019 4:31 pm,00:01:51,0.0310216,NA,psi
phi,NA,01/04/2019 4:31 pm,01/04/2019 4:44 pm,00:13:44,0.228989,NA,phi
theta,NA,01/04/2019 4:44 pm,01/04/2019 4:53 pm,00:08:58,0.149506,NA,theta
theta,NA,01/04/2019 5:02 pm,01/04/2019 5:13 pm,00:10:50,0.1806429,NA,theta
psi,NA,01/04/2019 5:13 pm,01/04/2019 5:31 pm,00:17:49,0.2970967,NA,psi
psi,NA,01/04/2019 5:37 pm,01/04/2019 5:40 pm,00:02:55,0.048877,NA,psi
review,NA,01/04/2019 5:40 pm,01/04/2019 5:44 pm,00:04:51,0.0810463,NA,psi
theta,NA,01/04/2019 9:02 pm,01/04/2019 9:17 pm,00:14:40,0.2446147,NA,theta
psi,NA,01/04/2019 9:17 pm,01/04/2019 9:23 pm,00:05:45,0.0959927,NA,psi
phi,NA,01/04/2019 9:23 pm,01/04/2019 9:48 pm,00:24:56,0.4157434,NA,phi
review,NA,01/04/2019 9:48 pm,01/04/2019 9:49 pm,00:01:40,0.0279012,NA,psi
phi,NA,01/04/2019 9:53 pm,01/04/2019 10:43 pm,00:50:22,0.8395798,NA,phi
review,NA,01/04/2019 10:43 pm,01/04/2019 10:57 pm,00:13:30,0.2251972,NA,psi
review,NA,02/04/2019 7:11 am,02/04/2019 7:25 am,00:14:01,0.2336688,NA,psi
theta,NA,02/04/2019 7:36 am,02/04/2019 7:45 am,00:08:46,0.1462497,NA,theta
psi,NA,02/04/2019 7:45 am,02/04/2019 7:49 am,00:04:01,0.0670566,NA,psi
review,NA,02/04/2019 8:34 am,02/04/2019 8:42 am,00:07:52,0.1311455,NA,psi
review,NA,02/04/2019 8:44 am,02/04/2019 8:49 am,00:05:41,0.0949267,NA,psi
phi,NA,02/04/2019 12:27 pm,02/04/2019 12:34 pm,00:06:14,0.1039833,NA,phi
theta,NA,02/04/2019 12:34 pm,02/04/2019 12:34 pm,00:00:38,0.0105641,NA,theta
psi,NA,02/04/2019 12:34 pm,02/04/2019 12:38 pm,00:04:05,0.0681461,NA,psi
review,NA,02/04/2019 12:53 pm,02/04/2019 12:53 pm,00:00:13,0.0037352,NA,psi
psi,NA,02/04/2019 12:53 pm,02/04/2019 12:54 pm,00:01:29,0.0247241,NA,psi
review,NA,02/04/2019 12:54 pm,02/04/2019 12:54 pm,00:00:04,0.0013122,NA,psi
phi,NA,02/04/2019 12:54 pm,02/04/2019 12:54 pm,00:00:00,2.724e-4,NA,phi
psi,NA,02/04/2019 12:54 pm,02/04/2019 12:55 pm,00:00:44,0.0122916,NA,psi
Blog  crafts  wellness,NA,02/04/2019 12:55 pm,02/04/2019 1:21 pm,00:25:25,0.4238756,NA,wellness
Blog  crafts  wellness,NA,02/04/2019 1:32 pm,02/04/2019 1:43 pm,00:10:49,0.180412,NA,wellness
review,NA,02/04/2019 1:43 pm,02/04/2019 1:52 pm,00:09:25,0.1570878,NA,psi
phi,NA,02/04/2019 5:32 pm,02/04/2019 5:52 pm,00:19:48,0.3300462,NA,phi
review,NA,02/04/2019 5:52 pm,02/04/2019 5:53 pm,00:01:25,0.0236459,NA,psi
theta,NA,02/04/2019 5:53 pm,02/04/2019 6:14 pm,00:21:11,0.3533192,NA,theta
psi,NA,02/04/2019 6:14 pm,02/04/2019 6:14 pm,00:00:10,0.0028433,NA,psi
review,NA,02/04/2019 6:14 pm,02/04/2019 6:16 pm,00:01:24,0.0234926,NA,psi
review,NA,02/04/2019 6:48 pm,02/04/2019 6:50 pm,00:01:29,0.0247499,NA,psi
Blog  crafts  wellness,NA,02/04/2019 6:51 pm,02/04/2019 6:51 pm,00:00:00,2.182e-4,NA,wellness
review,NA,02/04/2019 6:51 pm,02/04/2019 6:53 pm,00:02:04,0.0344799,NA,psi
phi,NA,02/04/2019 6:53 pm,02/04/2019 7:45 pm,00:51:43,0.8621281,NA,phi
theta,NA,02/04/2019 8:37 pm,02/04/2019 8:38 pm,00:00:42,0.0117288,NA,theta
review,NA,02/04/2019 8:41 pm,02/04/2019 8:52 pm,00:11:05,0.1849197,NA,psi
review,NA,03/04/2019 7:45 am,03/04/2019 8:05 am,00:19:56,0.3323197,NA,psi
theta,NA,03/04/2019 8:06 am,03/04/2019 8:21 am,00:15:17,0.254916,NA,theta
theta,NA,03/04/2019 9:01 am,03/04/2019 9:01 am,00:00:00,2.555e-4,NA,theta
psi,NA,03/04/2019 9:01 am,03/04/2019 9:16 am,00:15:23,0.2563964,NA,psi
review,NA,03/04/2019 9:16 am,03/04/2019 9:20 am,00:04:01,0.0669658,NA,psi
review,NA,03/04/2019 9:26 am,03/04/2019 9:36 am,00:10:07,0.1686559,NA,psi
phi,NA,03/04/2019 9:36 am,03/04/2019 10:03 am,00:27:32,0.4589815,NA,phi
theta,NA,03/04/2019 10:03 am,03/04/2019 10:12 am,00:08:59,0.1497894,NA,theta
psi,NA,03/04/2019 10:12 am,03/04/2019 10:12 am,00:00:06,0.0018779,NA,psi
review,NA,03/04/2019 10:12 am,03/04/2019 10:18 am,00:05:07,0.0854273,NA,psi
Blog  crafts  wellness,NA,03/04/2019 10:41 am,03/04/2019 11:19 am,00:37:32,0.6258206,NA,wellness
phi,NA,03/04/2019 11:19 am,03/04/2019 11:23 am,00:03:46,0.0629814,NA,phi
theta,NA,03/04/2019 11:23 am,03/04/2019 11:31 am,00:08:21,0.1392814,NA,theta
review,NA,03/04/2019 11:31 am,03/04/2019 11:39 am,00:07:42,0.1285883,NA,psi
Blog  crafts  wellness,NA,03/04/2019 11:39 am,03/04/2019 11:39 am,00:00:19,0.0053538,NA,wellness
review,NA,03/04/2019 11:39 am,03/04/2019 11:46 am,00:06:58,0.1161693,NA,psi
phi,NA,03/04/2019 12:08 pm,03/04/2019 12:46 pm,00:37:35,0.6265629,NA,phi
phi,NA,03/04/2019 12:47 pm,03/04/2019 1:07 pm,00:19:55,0.3321367,NA,phi
review,NA,03/04/2019 1:07 pm,03/04/2019 1:13 pm,00:06:11,0.1031514,NA,psi
phi,NA,03/04/2019 1:53 pm,03/04/2019 2:13 pm,00:20:23,0.3399442,NA,phi
theta,NA,03/04/2019 2:16 pm,03/04/2019 2:17 pm,00:01:33,0.025898,NA,theta
psi,NA,03/04/2019 2:17 pm,03/04/2019 2:17 pm,00:00:19,0.0055024,NA,psi
review,NA,03/04/2019 2:17 pm,03/04/2019 2:24 pm,00:06:29,0.1082763,NA,psi
phi,NA,03/04/2019 2:24 pm,03/04/2019 2:25 pm,00:00:54,0.0151496,NA,phi
theta,NA,03/04/2019 2:25 pm,03/04/2019 2:44 pm,00:19:06,0.3184872,NA,theta
psi,NA,03/04/2019 2:44 pm,03/04/2019 3:02 pm,00:18:24,0.3067763,NA,psi
review,NA,03/04/2019 3:02 pm,03/04/2019 3:17 pm,00:14:39,0.2443862,NA,psi
phi,NA,03/04/2019 3:45 pm,03/04/2019 3:46 pm,00:00:38,0.0106239,NA,phi
theta,NA,03/04/2019 3:59 pm,03/04/2019 4:04 pm,00:04:25,0.0738234,NA,theta
psi,NA,03/04/2019 4:04 pm,03/04/2019 4:08 pm,00:03:47,0.0631022,NA,psi
review,NA,03/04/2019 4:14 pm,03/04/2019 4:19 pm,00:05:04,0.0845576,NA,psi
review,NA,03/04/2019 5:51 pm,03/04/2019 5:51 pm,00:00:15,0.0041904,NA,psi
phi,NA,03/04/2019 5:51 pm,03/04/2019 5:53 pm,00:02:00,0.0335185,NA,phi
phi,NA,03/04/2019 7:48 pm,03/04/2019 8:09 pm,00:21:04,0.3511226,NA,phi
review,NA,03/04/2019 8:09 pm,03/04/2019 8:12 pm,00:03:02,0.0506893,NA,psi
Blog  crafts  wellness,NA,04/04/2019 9:07 am,04/04/2019 9:54 am,00:47:36,0.7934089,NA,wellness
review,NA,04/04/2019 10:37 am,04/04/2019 10:50 am,00:12:52,0.2146939,NA,psi
psi,NA,04/04/2019 10:50 am,04/04/2019 10:51 am,00:01:29,0.0247331,NA,psi
psi,NA,04/04/2019 11:02 am,04/04/2019 11:15 am,00:12:21,0.2061007,NA,psi
review,NA,04/04/2019 12:13 pm,04/04/2019 12:20 pm,00:06:43,0.11222,NA,psi
Blog  crafts  wellness,NA,04/04/2019 12:20 pm,04/04/2019 12:30 pm,00:10:18,0.1718354,NA,wellness
psi,NA,04/04/2019 12:30 pm,04/04/2019 12:36 pm,00:05:16,0.0877939,NA,psi
review,NA,04/04/2019 12:36 pm,04/04/2019 12:36 pm,00:00:42,0.0119201,NA,psi
phi,NA,04/04/2019 12:36 pm,04/04/2019 12:44 pm,00:08:04,0.1345699,NA,phi
theta,NA,04/04/2019 12:44 pm,04/04/2019 12:45 pm,00:00:50,0.014109,NA,theta
psi,NA,04/04/2019 12:45 pm,04/04/2019 12:46 pm,00:00:29,0.0081547,NA,psi
review,NA,04/04/2019 12:46 pm,04/04/2019 12:50 pm,00:04:29,0.0749966,NA,psi
phi,NA,04/04/2019 12:50 pm,04/04/2019 12:50 pm,00:00:00,1.425e-4,NA,phi
psi,NA,04/04/2019 12:50 pm,04/04/2019 12:53 pm,00:03:07,0.0521996,NA,psi
review,NA,04/04/2019 12:53 pm,04/04/2019 12:54 pm,00:00:32,0.0089039,NA,psi
phi,NA,04/04/2019 12:54 pm,04/04/2019 12:57 pm,00:03:04,0.0511938,NA,phi
review,NA,04/04/2019 12:58 pm,04/04/2019 1:01 pm,00:03:05,0.051411,NA,psi
phi,NA,04/04/2019 1:39 pm,04/04/2019 1:40 pm,00:00:34,0.0095666,NA,phi
theta,NA,04/04/2019 1:40 pm,04/04/2019 1:43 pm,00:03:07,0.0520422,NA,theta
review,NA,04/04/2019 1:43 pm,04/04/2019 1:45 pm,00:01:56,0.0322702,NA,psi
phi,NA,04/04/2019 1:45 pm,04/04/2019 1:48 pm,00:03:02,0.0506085,NA,phi
theta,NA,04/04/2019 1:48 pm,04/04/2019 2:08 pm,00:20:38,0.3440066,NA,theta
review,NA,04/04/2019 2:08 pm,04/04/2019 2:12 pm,00:03:19,0.0552874,NA,psi
phi,NA,04/04/2019 2:12 pm,04/04/2019 2:38 pm,00:26:16,0.4380435,NA,phi
review,NA,04/04/2019 2:38 pm,04/04/2019 2:39 pm,00:00:37,0.010327,NA,psi
review,NA,04/04/2019 4:57 pm,04/04/2019 4:58 pm,00:00:58,0.0163831,NA,psi
phi,NA,04/04/2019 4:58 pm,04/04/2019 5:16 pm,00:18:21,0.3060097,NA,phi
theta,NA,04/04/2019 7:56 pm,04/04/2019 8:37 pm,00:40:34,0.6762779,NA,theta
theta,NA,04/04/2019 8:37 pm,04/04/2019 8:52 pm,00:14:38,0.2440565,NA,theta
review,NA,04/04/2019 8:52 pm,04/04/2019 8:57 pm,00:05:33,0.0927211,NA,psi
review,NA,04/04/2019 9:21 pm,04/04/2019 9:22 pm,00:00:30,0.0084682,NA,psi
Blog  crafts  wellness,NA,04/04/2019 9:22 pm,04/04/2019 9:51 pm,00:29:06,0.4850525,NA,wellness
review,NA,04/04/2019 9:56 pm,04/04/2019 9:58 pm,00:01:58,0.0328023,NA,psi
phi,NA,04/04/2019 9:58 pm,04/04/2019 10:00 pm,00:02:08,0.035768,NA,phi
theta,NA,04/04/2019 10:00 pm,04/04/2019 10:22 pm,00:22:00,0.3667664,NA,theta
theta,NA,04/04/2019 10:24 pm,04/04/2019 10:34 pm,00:10:08,0.169028,NA,theta
review,NA,04/04/2019 10:35 pm,04/04/2019 10:40 pm,00:05:27,0.0909917,NA,psi
review,NA,05/04/2019 9:39 am,05/04/2019 9:41 am,00:02:29,0.0416121,NA,psi
housework  errands,NA,05/04/2019 9:41 am,05/04/2019 9:51 am,00:10:03,0.1675576,NA,wellness
review,NA,05/04/2019 9:51 am,05/04/2019 10:06 am,00:14:26,0.2406012,NA,psi
psi,NA,05/04/2019 10:06 am,05/04/2019 10:30 am,00:24:30,0.408399,NA,psi
review,NA,05/04/2019 10:46 am,05/04/2019 10:56 am,00:10:25,0.1736507,NA,psi
Blog  crafts  wellness,NA,05/04/2019 10:56 am,05/04/2019 11:14 am,00:18:10,0.302946,NA,wellness
review,NA,05/04/2019 11:14 am,05/04/2019 11:15 am,00:01:08,0.0190476,NA,psi
Blog  crafts  wellness,NA,05/04/2019 11:15 am,05/04/2019 11:15 am,00:00:00,3.11e-5,NA,wellness
Blog  crafts  wellness,NA,05/04/2019 11:15 am,05/04/2019 11:18 am,00:02:57,0.0494211,NA,wellness
review,NA,05/04/2019 11:18 am,05/04/2019 11:24 am,00:05:13,0.0870338,NA,psi
Blog  crafts  wellness,NA,05/04/2019 11:25 am,05/04/2019 11:28 am,00:02:32,0.0424625,NA,wellness
review,NA,05/04/2019 11:28 am,05/04/2019 11:29 am,00:01:19,0.0221401,NA,psi
phi,NA,05/04/2019 11:58 am,05/04/2019 12:19 pm,00:20:38,0.3439755,NA,phi
theta,NA,05/04/2019 12:48 pm,05/04/2019 1:13 pm,00:24:20,0.4057312,NA,theta
review,NA,05/04/2019 1:13 pm,05/04/2019 1:15 pm,00:02:24,0.0401326,NA,psi
theta,NA,05/04/2019 1:15 pm,05/04/2019 1:16 pm,00:01:05,0.0183323,NA,theta
review,NA,05/04/2019 1:16 pm,05/04/2019 1:17 pm,00:00:33,0.0094262,NA,psi
theta,NA,05/04/2019 1:34 pm,05/04/2019 1:53 pm,00:19:01,0.3171749,NA,theta
theta,NA,05/04/2019 2:32 pm,05/04/2019 2:56 pm,00:24:00,0.4001932,NA,theta
review,NA,05/04/2019 2:56 pm,05/04/2019 3:00 pm,00:03:27,0.0576591,NA,psi
phi,NA,05/04/2019 3:49 pm,05/04/2019 3:51 pm,00:02:08,0.0357843,NA,phi
theta,NA,05/04/2019 3:58 pm,05/04/2019 4:10 pm,00:11:14,0.1873673,NA,theta
review,NA,05/04/2019 5:43 pm,05/04/2019 5:44 pm,00:00:40,0.0111959,NA,psi
theta,NA,05/04/2019 5:44 pm,05/04/2019 5:44 pm,00:00:00,3.86e-5,NA,theta
theta,NA,05/04/2019 5:44 pm,05/04/2019 6:06 pm,00:21:49,0.3636764,NA,theta
review,NA,05/04/2019 6:06 pm,05/04/2019 6:11 pm,00:05:29,0.0916036,NA,psi
review,NA,06/04/2019 5:23 pm,06/04/2019 5:24 pm,00:00:55,0.0154567,NA,psi
phi,NA,06/04/2019 5:25 pm,06/04/2019 5:25 pm,00:00:00,2.45e-4,NA,phi
review,NA,06/04/2019 5:25 pm,06/04/2019 5:26 pm,00:01:05,0.0182923,NA,psi
review,NA,06/04/2019 5:30 pm,06/04/2019 5:30 pm,00:00:15,0.0041826,NA,psi
review,NA,06/04/2019 5:33 pm,06/04/2019 5:34 pm,00:00:31,0.0088349,NA,psi
review,NA,06/04/2019 5:37 pm,06/04/2019 5:37 pm,00:00:18,0.0051313,NA,psi
phi,NA,06/04/2019 6:39 pm,06/04/2019 6:40 pm,00:00:45,0.0126012,NA,phi
review,NA,06/04/2019 6:46 pm,06/04/2019 7:04 pm,00:17:49,0.2971045,NA,psi
review,NA,06/04/2019 7:14 pm,06/04/2019 7:14 pm,00:00:09,0.002693,NA,psi
psi,NA,06/04/2019 7:36 pm,06/04/2019 7:40 pm,00:03:51,0.0644406,NA,psi
psi,NA,06/04/2019 7:42 pm,06/04/2019 7:52 pm,00:10:04,0.1678319,NA,psi
review,NA,06/04/2019 8:03 pm,06/04/2019 8:05 pm,00:02:07,0.0354543,NA,psi
phi,NA,06/04/2019 8:05 pm,06/04/2019 8:17 pm,00:11:20,0.1889225,NA,phi
psi,NA,06/04/2019 8:17 pm,06/04/2019 8:18 pm,00:01:05,0.0182118,NA,psi
psi,NA,06/04/2019 8:23 pm,06/04/2019 8:43 pm,00:20:17,0.3383065,NA,psi
review,NA,06/04/2019 8:45 pm,06/04/2019 8:46 pm,00:00:51,0.0142191,NA,psi
review,NA,06/04/2019 8:47 pm,06/04/2019 8:48 pm,00:00:56,0.0156333,NA,psi
theta,NA,06/04/2019 8:49 pm,06/04/2019 8:51 pm,00:01:36,0.0268425,NA,theta
theta,NA,07/04/2019 9:00 am,07/04/2019 9:00 am,00:00:00,3.43e-5,NA,theta
theta,NA,07/04/2019 9:00 am,07/04/2019 9:00 am,00:00:02,5.855e-4,NA,theta
Collaboration,NA,07/04/2019 9:00 am,07/04/2019 9:03 am,00:03:11,0.0532371,NA,theta
review,NA,07/04/2019 9:06 am,07/04/2019 9:11 am,00:05:18,0.0883824,NA,psi
review,NA,07/04/2019 9:15 am,07/04/2019 9:20 am,00:05:46,0.096237,NA,psi
theta,NA,07/04/2019 9:20 am,07/04/2019 9:43 am,00:22:59,0.3831987,NA,theta
Collaboration,NA,07/04/2019 9:43 am,07/04/2019 9:50 am,00:06:26,0.1073678,NA,theta
review,NA,07/04/2019 12:10 pm,07/04/2019 12:13 pm,00:02:37,0.0437834,NA,psi
review,NA,07/04/2019 12:15 pm,07/04/2019 12:18 pm,00:03:09,0.0525339,NA,psi
theta,NA,07/04/2019 12:18 pm,07/04/2019 12:19 pm,00:01:15,0.0208815,NA,theta
psi,NA,07/04/2019 12:19 pm,07/04/2019 12:39 pm,00:20:09,0.3360735,NA,psi
psi,NA,07/04/2019 12:40 pm,07/04/2019 12:41 pm,00:01:47,0.0298776,NA,psi
review,NA,07/04/2019 12:41 pm,07/04/2019 12:47 pm,00:05:59,0.0998589,NA,psi
review,NA,07/04/2019 12:49 pm,07/04/2019 12:54 pm,00:05:43,0.0955181,NA,psi
phi,NA,07/04/2019 12:54 pm,07/04/2019 1:00 pm,00:06:00,0.100083,NA,phi
phi,NA,07/04/2019 1:21 pm,07/04/2019 1:21 pm,00:00:01,5.477e-4,NA,phi
review,NA,07/04/2019 1:21 pm,07/04/2019 1:21 pm,00:00:05,0.0014792,NA,psi
phi,NA,07/04/2019 1:21 pm,07/04/2019 1:25 pm,00:03:40,0.061351,NA,phi
phi,NA,07/04/2019 1:36 pm,07/04/2019 1:37 pm,00:00:17,0.0048024,NA,phi
phi,NA,07/04/2019 1:37 pm,07/04/2019 1:48 pm,00:11:10,0.1863197,NA,phi
phi,NA,07/04/2019 1:52 pm,07/04/2019 1:59 pm,00:07:38,0.1273381,NA,phi
review,NA,07/04/2019 1:59 pm,07/04/2019 1:59 pm,00:00:00,1.792e-4,NA,psi
review,NA,07/04/2019 3:21 pm,07/04/2019 3:25 pm,00:04:03,0.0677269,NA,psi
phi,NA,07/04/2019 3:25 pm,07/04/2019 3:45 pm,00:20:11,0.3365156,NA,phi
theta,NA,07/04/2019 3:45 pm,07/04/2019 3:46 pm,00:00:48,0.0134777,NA,theta
review,NA,07/04/2019 3:46 pm,07/04/2019 3:54 pm,00:07:49,0.1303778,NA,psi
psi,NA,07/04/2019 4:15 pm,07/04/2019 4:27 pm,00:12:04,0.2013146,NA,psi
review,NA,07/04/2019 4:29 pm,07/04/2019 4:34 pm,00:05:02,0.0840637,NA,psi
phi,NA,07/04/2019 4:34 pm,07/04/2019 4:35 pm,00:00:34,0.0094936,NA,phi
phi,NA,07/04/2019 4:36 pm,07/04/2019 4:46 pm,00:10:28,0.1745319,NA,phi
phi,NA,07/04/2019 6:58 pm,07/04/2019 7:18 pm,00:20:17,0.3383089,NA,phi
phi,NA,07/04/2019 8:06 pm,07/04/2019 8:13 pm,00:07:26,0.1239177,NA,phi
phi,NA,07/04/2019 8:30 pm,07/04/2019 8:30 pm,00:00:05,0.0016649,NA,phi
theta,NA,07/04/2019 8:30 pm,07/04/2019 8:50 pm,00:20:19,0.3387749,NA,theta
review,NA,07/04/2019 8:50 pm,07/04/2019 8:56 pm,00:06:01,0.1005158,NA,psi
review,NA,08/04/2019 3:48 am,08/04/2019 4:05 am,00:17:37,0.2937782,NA,psi
phi,NA,08/04/2019 4:05 am,08/04/2019 4:41 am,00:35:42,0.5950992,NA,phi
phi,NA,08/04/2019 4:46 am,08/04/2019 5:13 am,00:26:52,0.4478519,NA,phi
review,NA,08/04/2019 5:15 am,08/04/2019 5:23 am,00:07:24,0.1234133,NA,psi
phi,NA,08/04/2019 5:23 am,08/04/2019 5:35 am,00:12:08,0.2022493,NA,phi
phi,NA,08/04/2019 5:36 am,08/04/2019 5:38 am,00:01:47,0.0297719,NA,phi
psi,NA,08/04/2019 5:38 am,08/04/2019 5:39 am,00:00:26,0.0072449,NA,psi
psi,NA,08/04/2019 5:39 am,08/04/2019 5:47 am,00:07:57,0.1326463,NA,psi
phi,NA,08/04/2019 5:47 am,08/04/2019 5:50 am,00:03:55,0.0654704,NA,phi
phi,NA,08/04/2019 7:15 am,08/04/2019 7:51 am,00:35:16,0.5878595,NA,phi
Collaboration,NA,08/04/2019 10:48 am,08/04/2019 11:53 am,01:04:22,1.072969,NA,theta
phi,NA,09/04/2019 12:55 pm,09/04/2019 1:13 pm,00:17:54,0.2984495,NA,phi
phi,NA,09/04/2019 1:16 pm,09/04/2019 1:22 pm,00:05:39,0.094256,NA,phi
phi,NA,09/04/2019 1:32 pm,09/04/2019 1:37 pm,00:04:55,0.082157,NA,phi
phi,NA,09/04/2019 1:45 pm,09/04/2019 1:59 pm,00:14:01,0.2338246,NA,phi
phi,NA,09/04/2019 2:10 pm,09/04/2019 2:34 pm,00:23:23,0.3899414,NA,phi
Collaboration,NA,10/04/2019 9:04 am,10/04/2019 9:05 am,00:00:55,0.0153883,NA,theta
phi,NA,10/04/2019 9:05 am,10/04/2019 9:05 am,00:00:00,2.24e-5,NA,phi
phi,NA,10/04/2019 9:05 am,10/04/2019 9:21 am,00:16:33,0.2759705,NA,phi
theta,NA,10/04/2019 9:25 am,10/04/2019 9:56 am,00:30:51,0.5143569,NA,theta
theta,NA,10/04/2019 10:04 am,10/04/2019 10:07 am,00:02:32,0.0422978,NA,theta
Collaboration,NA,10/04/2019 10:07 am,10/04/2019 11:46 am,01:39:24,1.6567642,NA,theta
phi,NA,12/04/2019 8:43 am,12/04/2019 8:56 am,00:12:27,0.2076466,NA,phi
theta,NA,12/04/2019 8:56 am,12/04/2019 8:58 am,00:01:49,0.0303134,NA,theta
review,NA,12/04/2019 8:58 am,12/04/2019 9:03 am,00:05:19,0.0886611,NA,psi
theta,NA,12/04/2019 9:03 am,12/04/2019 9:07 am,00:03:49,0.0637919,NA,theta
psi,NA,12/04/2019 9:07 am,12/04/2019 9:09 am,00:01:19,0.0222044,NA,psi
review,NA,12/04/2019 9:09 am,12/04/2019 9:10 am,00:01:43,0.0288583,NA,psi
phi,NA,12/04/2019 9:10 am,12/04/2019 9:11 am,00:00:22,0.0063845,NA,phi
theta,NA,12/04/2019 9:11 am,12/04/2019 9:21 am,00:10:34,0.1761746,NA,theta
review,NA,12/04/2019 9:21 am,12/04/2019 9:27 am,00:05:34,0.0929004,NA,psi
phi,NA,12/04/2019 9:27 am,12/04/2019 9:45 am,00:18:17,0.3049422,NA,phi
theta,NA,12/04/2019 9:45 am,12/04/2019 10:05 am,00:19:41,0.3283121,NA,theta
review,NA,12/04/2019 10:05 am,12/04/2019 10:06 am,00:01:14,0.0206644,NA,psi
housework  errands,NA,12/04/2019 10:08 am,12/04/2019 10:30 am,00:21:41,0.361523,NA,wellness
review,NA,12/04/2019 11:13 am,12/04/2019 11:13 am,00:00:07,0.002007,NA,psi
phi,NA,12/04/2019 11:13 am,12/04/2019 11:18 am,00:04:48,0.0802229,NA,phi
review,NA,12/04/2019 11:30 am,12/04/2019 11:31 am,00:00:23,0.0065041,NA,psi
theta,NA,12/04/2019 11:31 am,12/04/2019 11:44 am,00:13:37,0.2270839,NA,theta
review,NA,12/04/2019 11:46 am,12/04/2019 11:50 am,00:04:17,0.0714685,NA,psi
phi,NA,12/04/2019 11:50 am,12/04/2019 11:54 am,00:04:07,0.0688555,NA,phi
review,NA,12/04/2019 11:54 am,12/04/2019 11:56 am,00:01:05,0.0181382,NA,psi
review,NA,12/04/2019 2:59 pm,12/04/2019 2:59 pm,00:00:39,0.0109227,NA,psi
phi,NA,12/04/2019 2:59 pm,12/04/2019 3:23 pm,00:23:38,0.3941431,NA,phi
theta,NA,12/04/2019 3:23 pm,12/04/2019 3:24 pm,00:01:05,0.0182665,NA,theta
